Title,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons
Don't Think I've Forgotten: Cambodia's Lost Rock & Roll,"Norodom Sirivudh, Norodom Sihanouk, Sisowath Kossamak, Samley Hong",1 nomination.,N/A,"USA, Cambodia, France",N/A,John Pirozzi,"Documentary, Music","English, French, Khmer",79,"Through the eyes, words, and songs of its popular music stars of the 50s, 60s, and 70s, 'Don't Think I've Forgotten: Cambodia's Lost Rock & Roll' examines and unravels Cambodia's tragic ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDgwMTE5MV5BMl5BanBnXkFtZTgwMDIzNDEwMzE@._V1_SX300.jpg,Argot Pictures,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.6/10'}",N/A,True,105 min,movie,http://www.dtifcambodia.com/,N/A,2014,tt2634200,7.6,198,
Don't Think I've Forgotten: Cambodia's Lost Rock & Roll,"Norodom Sirivudh, Norodom Sihanouk, Sisowath Kossamak, Samley Hong",1 nomination.,N/A,"USA, Cambodia, France",N/A,John Pirozzi,"Documentary, Music","English, French, Khmer",79,"Through the eyes, words, and songs of its popular music stars of the 50s, 60s, and 70s, 'Don't Think I've Forgotten: Cambodia's Lost Rock & Roll' examines and unravels Cambodia's tragic ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDgwMTE5MV5BMl5BanBnXkFtZTgwMDIzNDEwMzE@._V1_SX300.jpg,Argot Pictures,N/A,"{'Source': 'Rotten Tomatoes', 'Value': '100%'}",N/A,True,105 min,movie,http://www.dtifcambodia.com/,N/A,2014,tt2634200,7.6,198,
Don't Think I've Forgotten: Cambodia's Lost Rock & Roll,"Norodom Sirivudh, Norodom Sihanouk, Sisowath Kossamak, Samley Hong",1 nomination.,N/A,"USA, Cambodia, France",N/A,John Pirozzi,"Documentary, Music","English, French, Khmer",79,"Through the eyes, words, and songs of its popular music stars of the 50s, 60s, and 70s, 'Don't Think I've Forgotten: Cambodia's Lost Rock & Roll' examines and unravels Cambodia's tragic ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDgwMTE5MV5BMl5BanBnXkFtZTgwMDIzNDEwMzE@._V1_SX300.jpg,Argot Pictures,N/A,"{'Source': 'Metacritic', 'Value': '79/100'}",N/A,True,105 min,movie,http://www.dtifcambodia.com/,N/A,2014,tt2634200,7.6,198,
Tim Maia,"Robson Nunes, Babu Santana, Alinne Moraes, Cauã Reymond",6 wins & 7 nominations.,N/A,Brazil,N/A,Mauro Lima,"Biography, Drama, Music","Portuguese, English",N/A,"Biopic of Brazilian singer Tim Maia, from his childhood in Rio de Janeiro until his death at age 55, including his passage by the US, where he discovers a new style of music and is arrested for theft and drug possession.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MzQyOTY3NV5BMl5BanBnXkFtZTgwNDI5NjE2NDE@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.3/10'}",30 Oct 2014,True,140 min,movie,N/A,"Mauro Lima (screenplay), Antônia Pellegrino (screenplay)",2014,tt3134058,7.3,"1,217",
Now You See It...,"Aly Michalka, Johnny Pacar, Frank Langella, Chris Olivero",N/A,N/A,USA,N/A,Duwayne Dunham,"Drama, Family, Fantasy",English,N/A,A budding producer searches for the country's best young magician.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNDExNjUzOF5BMl5BanBnXkFtZTgwMTU3NDM0NzE@._V1_SX300.jpg,"Disney Enterprises, Inc.",TV-G,"{'Source': 'Internet Movie Database', 'Value': '6.5/10'}",14 Jan 2005,True,83 min,movie,N/A,Bill Fritz,2005,tt0426568,6.5,"1,744",
Stuck in the Suburbs,"Danielle Panabaker, Brenda Song, Amanda Shaw, CiCi Hedgpeth",N/A,N/A,USA,N/A,Savage Steve Holland,"Comedy, Family, Music",English,N/A,"Teenager Brittany is bored with her quiet suburban life. She finds excitement when her phone is switched with the phone of Jordan Cahill. Jordan, only the top teen pop singer, has come to her town to make a music video.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjcxMTY5Nl5BMl5BanBnXkFtZTcwNDM1NTkyMQ@@._V1_SX300.jpg,Richard Fischoff,TV-G,"{'Source': 'Internet Movie Database', 'Value': '5.7/10'}",16 Jul 2004,True,76 min,movie,N/A,"Wendy Engelberg (story), Amy Engelberg (story), Wendy Engelberg (teleplay), Amy Engelberg (teleplay), Dan Berendsen (teleplay)",2004,tt0410696,5.7,"2,930",
Jump In!,"Corbin Bleu, Keke Palmer, David Reivers, Shanica Knowles",2 wins & 2 nominations.,N/A,USA,03 Apr 2007,Paul Hoen,"Comedy, Drama, Family",English,N/A,A teenager is pressured by his father to become a boxer - but a local girl introduces him to the very different sport of rope-jumping.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzQyMzgyNV5BMl5BanBnXkFtZTcwMzY3MTQ0MQ@@._V1_SX300.jpg,Davis Entertainment,TV-G,"{'Source': 'Internet Movie Database', 'Value': '5.4/10'}",27 Apr 2007,True,85 min,movie,N/A,"Doreen Spicer, Regina Y. Hicks, Karin Gist",2007,tt0805559,5.4,"5,455",
Jump In!,"Corbin Bleu, Keke Palmer, David Reivers, Shanica Knowles",2 wins & 2 nominations.,N/A,USA,03 Apr 2007,Paul Hoen,"Comedy, Drama, Family",English,N/A,A teenager is pressured by his father to become a boxer - but a local girl introduces him to the very different sport of rope-jumping.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzQyMzgyNV5BMl5BanBnXkFtZTcwMzY3MTQ0MQ@@._V1_SX300.jpg,Davis Entertainment,TV-G,"{'Source': 'Rotten Tomatoes', 'Value': '50%'}",27 Apr 2007,True,85 min,movie,N/A,"Doreen Spicer, Regina Y. Hicks, Karin Gist",2007,tt0805559,5.4,"5,455",
Winning London,"Mary-Kate Olsen, Ashley Olsen, Brandon Tyler, Jesse Spencer",N/A,N/A,USA,12 Feb 2002,Craig Shapiro,"Adventure, Comedy, Family",English,N/A,"When Chloe and Riley Lawrence are invited to London to participate in the International Model UN competition, they enjoy seeing the sights and find romance with cute British boys.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MzgyNTY2OV5BMl5BanBnXkFtZTcwMjU2NjgyMQ@@._V1_SX300.jpg,Warner Home Video,G,"{'Source': 'Internet Movie Database', 'Value': '5.5/10'}",27 Mar 2001,True,93 min,movie,N/A,Karol Ann Hoeffner,2001,tt0272360,5.5,"3,280",
Minutemen,"Jason Dolley, Luke Benward, Nicholas Braun, Chelsea Kane",5 nominations.,N/A,USA,27 May 2008,Lev L. Spiro,"Adventure, Comedy, Family",English,N/A,A comedy/sci-fi/adventure about three high school kids who invent a 10 minute time machine to spare others just like them from the humiliation they've endured.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MDYyOTczMF5BMl5BanBnXkFtZTcwNTc2NDU2MQ@@._V1_SX300.jpg,Walt Disney Home Entertainment,TV-G,"{'Source': 'Internet Movie Database', 'Value': '6.0/10'}",25 Jan 2008,True,98 min,movie,http://tv.disney.go.com/disneychannel/originalmovies/minutemen/index.html,"John Killoran (teleplay), David Diamond (story), David Weissman (story)",2008,tt1072755,6.0,"4,361",
30 Days Until I'm Famous,"Sean Patrick Flanery, Camille Guaty, Alanna Ubach, Jack Plotnick",N/A,N/A,USA,03 May 2005,Gabriela Tagliavini,"Comedy, Romance","English, Spanish, French",N/A,A Latina working in Los Angeles as a messenger is randomly discovered and fashioned into a pop music star.,N/A,Anchor Bay Entertainment,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.0/10'}",07 May 2004,True,90 min,movie,N/A,Laura Angelica Simon,2004,tt0389721,5.0,296,
2gether,"Noah Bastian, Alan Blumenfeld, Michael Cuccione, Kevin P. Farley",N/A,N/A,"Canada, USA",N/A,Nigel Dick,"Drama, Comedy, Music",English,N/A,"A movie that spoofs boy bands like N*Sync, New Kids on the Block, Backstreet Boys, etc. It's the boy band version of Spinal Tap!",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MDkxNzkzOV5BMl5BanBnXkFtZTcwODMwMjUxMQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.3/10'}",21 Feb 2000,True,N/A,movie,N/A,"Brian Gunn, Mark Gunn",2000,tt0221789,7.3,"1,273",
Too Young to Marry,"Nina Dobrev, Dillon Casey, Polly Draper, Frank Schorpion",N/A,N/A,"USA, Canada",N/A,Michel Poulette,"Comedy, Drama, Romance",English,N/A,"Connecticut high school students Max Doyle and Jessica Carpenter fall in love and feel making love isn't enough, so they brave everyone's objections and get married. Jess gets accepted at ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODYyMjQ0OV5BMl5BanBnXkFtZTcwODE1NDk2MQ@@._V1_SX300.jpg,N/A,TV-14,"{'Source': 'Internet Movie Database', 'Value': '5.8/10'}",09 Jul 2007,True,90 min,movie,N/A,"Elle Triedman (teleplay), Sterling Anderson (story)",2007,tt0977668,5.8,649,
Fish & Cat,"Abed Abest, Mona Ahmadi, Ainaz Azarhoush, Nazanin Babaei",5 wins & 6 nominations.,N/A,Iran,N/A,Shahram Mokri,"Drama, Mystery, Thriller",Persian,N/A,A number of students have traveled to the Caspian region in order to participate in a kite-flying event during the winter solstice. Next to their camp is a small hut occupied by three cooks who work at a nearby restaurant.,https://images-na.ssl-images-amazon.com/images/M/MV5BZWJlZTRkMGItNDkxMC00MmE3LTkxMGItMDFlNmZhNDI1ZjRiXkEyXkFqcGdeQXVyMjQwOTIzNjE@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.6/10'}",03 Oct 2014,True,134 min,movie,N/A,"Nasim Ahmadpour (collaborating writer), Shahram Mokri",2013,tt3257072,7.6,"1,405",
Fish & Cat,"Abed Abest, Mona Ahmadi, Ainaz Azarhoush, Nazanin Babaei",5 wins & 6 nominations.,N/A,Iran,N/A,Shahram Mokri,"Drama, Mystery, Thriller",Persian,N/A,A number of students have traveled to the Caspian region in order to participate in a kite-flying event during the winter solstice. Next to their camp is a small hut occupied by three cooks who work at a nearby restaurant.,https://images-na.ssl-images-amazon.com/images/M/MV5BZWJlZTRkMGItNDkxMC00MmE3LTkxMGItMDFlNmZhNDI1ZjRiXkEyXkFqcGdeQXVyMjQwOTIzNjE@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Rotten Tomatoes', 'Value': '50%'}",03 Oct 2014,True,134 min,movie,N/A,"Nasim Ahmadpour (collaborating writer), Shahram Mokri",2013,tt3257072,7.6,"1,405",
When Day Breaks,"Mustafa Nadarevic, Predrag Ejdus, Meto Jovanovski, Zafir Hadzimanov",4 wins & 2 nominations.,N/A,"Serbia, France, Croatia",N/A,Goran Paskaljevic,Drama,Serbian,N/A,"The story of a retired music professor, Misha Brankov, who under unusual circumstances discovers his true origins. At the place where once stood a Nazi concentration camp for Jews during ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjFjMTdmMGYtODg1Yy00MmU5LTk2ZTktOTdkNzE5NjMyODM0XkEyXkFqcGdeQXVyMjM5MTg4MjQ@._V1_SX300.jpg,N/A,NOT RATED,"{'Source': 'Internet Movie Database', 'Value': '7.2/10'}",24 Dec 2012,True,95 min,movie,N/A,"Filip David, Goran Paskaljevic",2012,tt2093153,7.2,581,
Dark Blood,"River Phoenix, Judy Davis, Jonathan Pryce, Karen Black",N/A,N/A,"USA, UK, Netherlands",N/A,George Sluizer,Thriller,English,N/A,"Dealing with nuclear testing and its long-lasting deadly effects, the story portrays Boy, a young widower living in the desert on a nuclear testing site. Living as a hermit, he waits for ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyMTY4OTU4N15BMl5BanBnXkFtZTgwNzA1ODUzNzE@._V1_SX300.jpg,Scala Productions,N/A,"{'Source': 'Internet Movie Database', 'Value': '6.6/10'}",26 Apr 2014,True,86 min,movie,N/A,Jim Barton,2012,tt0293069,6.6,966,
Dark Blood,"River Phoenix, Judy Davis, Jonathan Pryce, Karen Black",N/A,N/A,"USA, UK, Netherlands",N/A,George Sluizer,Thriller,English,N/A,"Dealing with nuclear testing and its long-lasting deadly effects, the story portrays Boy, a young widower living in the desert on a nuclear testing site. Living as a hermit, he waits for ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyMTY4OTU4N15BMl5BanBnXkFtZTgwNzA1ODUzNzE@._V1_SX300.jpg,Scala Productions,N/A,"{'Source': 'Rotten Tomatoes', 'Value': '80%'}",26 Apr 2014,True,86 min,movie,N/A,Jim Barton,2012,tt0293069,6.6,966,
Not Waving But Drowning,"Vanessa Ray, Megan Guinan, Lynn Cohen, Scott Bryce",1 win & 1 nomination.,N/A,USA,N/A,Devyn Waitt,Drama,English,N/A,"Leaving small town life in her dust, Adele(Vanessa Ray) moves wide eyed to New York City, and her best friend Sara(Megan Guinan) stuck in their hometown. Separate for the first time in ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MDQ2ODE1OV5BMl5BanBnXkFtZTcwOTY4MzY5OQ@@._V1_SX300.jpg,White Horse Pictures,NOT RATED,"{'Source': 'Internet Movie Database', 'Value': '6.2/10'}",06 Jun 2012,True,100 min,movie,http://notwavingbutdrowning.com/,Devyn Waitt,2012,tt1859558,6.2,263,
Oddball and the Penguins,"Shane Jacobson, Sarah Snook, Alan Tudyk, Coco Jack Gillies",6 wins & 5 nominations.,"$6,709,509",Australia,06 Dec 2016,Stuart McDonald,"Adventure, Family",English,N/A,"An eccentric chicken farmer, with the help of his granddaughter, trains his mischievous dog Oddball to protect a penguin sanctuary from fox attacks in an attempt to reunite his family and save their seaside town.",https://images-na.ssl-images-amazon.com/images/M/MV5BODYxNTk2MjYzMF5BMl5BanBnXkFtZTgwMjcxMjY4NjE@._V1_SX300.jpg,Momentum Pictures,PG,"{'Source': 'Internet Movie Database', 'Value': '6.4/10'}",17 Sep 2015,True,95 min,movie,N/A,Peter Ivan,2015,tt3401748,6.4,"1,873",
Oddball and the Penguins,"Shane Jacobson, Sarah Snook, Alan Tudyk, Coco Jack Gillies",6 wins & 5 nominations.,"$6,709,509",Australia,06 Dec 2016,Stuart McDonald,"Adventure, Family",English,N/A,"An eccentric chicken farmer, with the help of his granddaughter, trains his mischievous dog Oddball to protect a penguin sanctuary from fox attacks in an attempt to reunite his family and save their seaside town.",https://images-na.ssl-images-amazon.com/images/M/MV5BODYxNTk2MjYzMF5BMl5BanBnXkFtZTgwMjcxMjY4NjE@._V1_SX300.jpg,Momentum Pictures,PG,"{'Source': 'Rotten Tomatoes', 'Value': '86%'}",17 Sep 2015,True,95 min,movie,N/A,Peter Ivan,2015,tt3401748,6.4,"1,873",
Jett Jackson: The Movie,"Lee Thompson Young, Lindy Booth, Nigel Shawn Williams, Ryan Sommers Baum",1 win & 4 nominations.,N/A,Canada,05 Mar 2002,Shawn Levy,"Action, Adventure, Comedy",English,N/A,Jett decides to quit Silverstone and lead a normal life. On the day of his last episode he is hit on the head with a prop and in his dream he is Silverstone. He is the only one who realizes that this is a dream.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5ODIyODcwOV5BMl5BanBnXkFtZTcwODQ0MDUyMQ@@._V1_SX300.jpg,Alliance Atlantis Television Productions,PG,"{'Source': 'Internet Movie Database', 'Value': '6.4/10'}",08 Jun 2001,True,100 min,movie,N/A,Bruce Kalish,2001,tt0272606,6.4,988,
Snapphanar,"André Sjöberg, Tuva Novotny, Anders Ekborg, Malin Morgan",N/A,,"Sweden, Lithuania, Denmark, Finland, Norway",,N/A,"Action, Drama, History","Swedish, Danish",N/A,"About The War between Sweden and Denmark, and the providence ""Skåne"" at late 1600Ac",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxODgyMDMxOV5BMl5BanBnXkFtZTcwOTYyNTE0MQ@@._V1_SX300.jpg,,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.4/10'}",22 Nov 2006,True,174 min,series,,N/A,2006–,tt0820010,5.4,957,N/A
Rush: Time Machine 2011: Live in Cleveland,"Geddy Lee, Alex Lifeson, Neil Peart",N/A,N/A,Canada,N/A,"Sam Dunn, Scot McFadyen","Documentary, Music",English,N/A,"'TIME MACHINE 2011: Live In Cleveland' is an evening with Rush performing their classic hits and features the legendary 'Moving Pictures' album, performed live in its entirety. Released in ...",https://images-na.ssl-images-amazon.com/images/M/MV5BYWFkYTFlODAtMmQzNi00YzliLWJjNzUtZmIyZDMwYjNhMTQxXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,D & E Entertainment,N/A,"{'Source': 'Internet Movie Database', 'Value': '8.1/10'}",08 Nov 2011,True,163 min,movie,http://www.RushTimeMachinePremiere.com,N/A,2011,tt2079566,8.1,290,
Don't Look Down,"Antonella Costa, Leandro Stivelman, Hugo Arana, Mónica Galán",2 wins.,N/A,"Argentina, France",N/A,Eliseo Subiela,"Drama, Romance",Spanish,N/A,"Coming of age. In Buenos Aires, Eloy is on the verge of manhood. He studies physics, helps with the family headstone business, and does advertising - handing out flyers while walking on ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyODA4NTQzOV5BMl5BanBnXkFtZTcwMDY3MTAyMw@@._V1_SX300.jpg,N/A,R,"{'Source': 'Internet Movie Database', 'Value': '6.1/10'}",30 Oct 2008,True,85 min,movie,N/A,Eliseo Subiela,2008,tt1233487,6.1,"2,111",
Sheila Levine Is Dead and Living in New York,"Jeannie Berlin, Roy Scheider, Rebecca Dianna Smith, Janet Brandt",N/A,N/A,USA,N/A,Sidney J. Furie,Comedy,English,N/A,"Sheila Levine is a Jewish-American princess and a native of Harrisburg, Pennsylvania. An innovative, bright, but painfully introverted individual, she comes to New York City with her mother...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDc4NjA1MF5BMl5BanBnXkFtZTcwMDU1NDYyMQ@@._V1_SX300.jpg,Paramount Pictures,PG,"{'Source': 'Internet Movie Database', 'Value': '6.4/10'}",01 Dec 1975,True,113 min,movie,N/A,"Gail Parent (novel), Kenny Solms",1975,tt0073698,6.4,184,
Orson Welles: The One-Man Band,"Oja Kodar, Ingrid Bergman, Tim Brooke-Taylor, Michael Bryant",N/A,N/A,"Germany, France, Switzerland",N/A,"Vassili Silovic, Oja Kodar",Documentary,"English, German",N/A,Orson Welles' archives of unfinished/never released movies and the last years of his life from the perspective of Oja Kodar (life and artistic partner Of Orson Welles in his last years). ...,https://images-na.ssl-images-amazon.com/images/M/MV5BYzQwOTRhNDEtYTg0Mi00ZDgxLWIxODYtYjJiMWIzYmM0NTU1XkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.7/10'}",08 Oct 1995,True,88 min,movie,N/A,"Vassili Silovic, Roland Zag",1995,tt0117262,7.7,396,
Orson Welles: The One-Man Band,"Oja Kodar, Ingrid Bergman, Tim Brooke-Taylor, Michael Bryant",N/A,N/A,"Germany, France, Switzerland",N/A,"Vassili Silovic, Oja Kodar",Documentary,"English, German",N/A,Orson Welles' archives of unfinished/never released movies and the last years of his life from the perspective of Oja Kodar (life and artistic partner Of Orson Welles in his last years). ...,https://images-na.ssl-images-amazon.com/images/M/MV5BYzQwOTRhNDEtYTg0Mi00ZDgxLWIxODYtYjJiMWIzYmM0NTU1XkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Rotten Tomatoes', 'Value': '100%'}",08 Oct 1995,True,88 min,movie,N/A,"Vassili Silovic, Roland Zag",1995,tt0117262,7.7,396,
Jumanji,"Robin Williams, Jonathan Hyde, Kirsten Dunst, Bradley Pierce",4 wins & 9 nominations.,N/A,USA,25 Jan 2000,Joe Johnston,"Adventure, Family, Fantasy","English, French",39,"When two kids find and play a magical board game, they release a man trapped for decades in it and a host of dangers that can only be stopped by finishing the game.",https://images-na.ssl-images-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures Home Entertainment,PG,"{'Source': 'Internet Movie Database', 'Value': '6.9/10'}",15 Dec 1995,True,104 min,movie,N/A,"Jonathan Hensleigh (screenplay), Greg Taylor (screenplay), Jim Strain (screenplay), Greg Taylor (screen story), Jim Strain (screen story), Chris Van Allsburg (screen story), Chris Van Allsburg (book)",1995,tt0113497,6.9,"246,203",
Jumanji,"Robin Williams, Jonathan Hyde, Kirsten Dunst, Bradley Pierce",4 wins & 9 nominations.,N/A,USA,25 Jan 2000,Joe Johnston,"Adventure, Family, Fantasy","English, French",39,"When two kids find and play a magical board game, they release a man trapped for decades in it and a host of dangers that can only be stopped by finishing the game.",https://images-na.ssl-images-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures Home Entertainment,PG,"{'Source': 'Rotten Tomatoes', 'Value': '51%'}",15 Dec 1995,True,104 min,movie,N/A,"Jonathan Hensleigh (screenplay), Greg Taylor (screenplay), Jim Strain (screenplay), Greg Taylor (screen story), Jim Strain (screen story), Chris Van Allsburg (screen story), Chris Van Allsburg (book)",1995,tt0113497,6.9,"246,203",
Jumanji,"Robin Williams, Jonathan Hyde, Kirsten Dunst, Bradley Pierce",4 wins & 9 nominations.,N/A,USA,25 Jan 2000,Joe Johnston,"Adventure, Family, Fantasy","English, French",39,"When two kids find and play a magical board game, they release a man trapped for decades in it and a host of dangers that can only be stopped by finishing the game.",https://images-na.ssl-images-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures Home Entertainment,PG,"{'Source': 'Metacritic', 'Value': '39/100'}",15 Dec 1995,True,104 min,movie,N/A,"Jonathan Hensleigh (screenplay), Greg Taylor (screenplay), Jim Strain (screenplay), Greg Taylor (screen story), Jim Strain (screen story), Chris Van Allsburg (screen story), Chris Van Allsburg (book)",1995,tt0113497,6.9,"246,203",
